Video URL,Title,Description,Channel Title,Keyword Tags,YouTube Video Category,Topic Details,Video Published at,Video Duration,View Count,Comment Count,Captions Available,Caption Text,Location of Recording
https://www.youtube.com/watch?v=dhmJpDq-5mk,The Forest,"When Jess disappears into the depths of Japan’s Aokigahara Forest, her twin sister, Sara (Natalie Dromer, Game of Thrones, Hunger Games), will stop at nothing to find her. Lead by instinct and the supernatural connection she harbors with her sister, Sara  gets drawn deeper and deeper into the desolate forest looming with eerie spirits and tormented souls that haunt her every move. With the help of travel writer, Aiden (Taylor Kinney, Chicago Fire), Sara is ultimately faced with the decision to save Jess, or herself. CBFC U/A VFL/2/65/2016-MUM",YouTube Movies,,30,,2016-08-30T18:30:00Z,PT1H30M58S,0,0,true,,
https://www.youtube.com/watch?v=4EezU-E1HL8,Don't Breathe,"A trio of friends break into the house of a wealthy blind man, thinking they’ll get away with the perfect heist. They’re wrong. CBFC A DFL/3/60/2016-MUM",YouTube Movies,,30,,2016-11-29T18:30:00Z,PT1H28M57S,0,0,true,,
https://www.youtube.com/watch?v=4rkkcMYrz1M,2012,"An academic researcher leads a group of people in a fight to counteract the apocalyptic events that were predicted by the ancient Mayan calendar. 2009 Columbia Pictures Industries, Inc. All Rights Reserved. CBFC Rating U/A. Certificate Number CFL/2/79/2009-Mum",YouTube Movies,,30,,2013-04-12T00:40:06Z,PT2H37M49S,0,479,true,,
https://www.youtube.com/watch?v=mtlVF8x4dgs,Taken 2,"Liam Neeson returns as Bryan Mills, the ex-CIA operative who stopped at nothing to rescue his daughter from sadistic kidnappers. When the father of one of the kidnappers swears revenge, it is Bryan and his wife who find themselves taken hostage in Istanbul. To survive, Bryan must enlist the help of an unlikely ally and use his brutally efficient skills to take out his heavily-armed foes one by one.",YouTube Movies,,30,,2013-09-17T22:24:49Z,PT1H32M5S,0,34,true,,
https://www.youtube.com/watch?v=MlA8HENKuVM,The Lucky One,"Returning from his third tour of duty in Iraq, U.S. Marine Sergeant Logan Thibault (Zac Efron -- 17 Again, New Year's Eve) credits his survival to carrying a photograph of a woman he's never met (Taylor Schilling). Seeking her out in North Carolina, he shows up at her door and takes a job at her family-run kennel. Despite her initial mistrust and hesitation, a romance soon develops between them, giving Logan hope that she might become more than his good luck charm. Based on the bestselling book by Nicholas Sparks (A Walk to Remember), and directed by Oscar nominee Scott Hicks (No Reservations, Shine, Snow Falling on Cedars), this romantic drama spins a timeless tale of love and destiny. 2011 Warner Bros. Entertainment Inc. All Rights Reserved- - U.S., Canada, Bahamas & Bermuda. 2011 Village Roadshow Films (BVI) Limited - - All Other Territories
 CBFC Rating A.Cert No. DFL/3/12/2012-MUM",YouTube Movies,,30,,2013-11-19T01:56:01Z,PT1H40M50S,0,127,true,,
https://www.youtube.com/watch?v=-JtO4PEytsU,Vertical Limit,"K2, a 28,250-foot mountain in Pakistan's Karakoram Range, is the setting for this adrenaline-pumping action-adventure. It's a race against time when a retired mountain climber (Chris O'Donnell) leads a rescue mission to save his estranged sister (Robin Tunney) and other members of her team who have become trapped on K2 after a deadly avalanche. Martin Campbell, the celebrated director of The Mask of Zorro and GoldenEye, delivers high-voltage action and exhilarating suspense in a film that pits man against his own limitations and the awesome power of nature's uncontrollable elements. CBFC U/A CFL/2/6/2001-MUM",YouTube Movies,,30,,2016-08-23T20:17:55Z,PT2H4M53S,0,0,true,,
https://www.youtube.com/watch?v=ZIsZF_da2VU,Wild Tales,Six short stories that explore the extremities of human behavior involving people in distress.(CBFC/DFL/3/10/2015-MUM),YouTube Movies,,30,,2017-04-11T15:57:27Z,PT2H1M7S,0,0,true,,
https://www.youtube.com/watch?v=2OgpNq1wqaE,The Dark Tower,"Based on the best-selling book series by highly-acclaimed author Stephen King, in the parallel realm of Mid-World, the once-respected Gunslinger Roland Deschain (Idris Elba), has abandoned his ancient oath to protect the Tower that is being threatened by the Man in Black (Matthew McConaughey) who seeks to destroy it and life across the universe.  In New York City, teenager Jake has recurring visions that signal the end of the universe and when he stumbles upon a hidden portal he travels to Mid-World, meets Roland and the two must embark on an adventure to find the Man in Black and save the Tower. CBFC UA DFL/2/37/2017-MUM",YouTube Movies,,30,,2017-11-22T18:30:00Z,PT1H35M10S,0,0,true,,
https://www.youtube.com/watch?v=ITr_iM5OT2E,The Boss Baby,"DreamWorks Animation invites you to meet a most unusual baby. The Boss Baby is a hilariously universal story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a very imaginative 7-year-old named Tim. With a sly, heart-filled message about the importance of family, The Boss Baby is an original, broadly appealing comedy for all ages.",YouTube Movies,,30,,2017-06-27T23:28:38Z,PT1H37M43S,0,0,true,,
https://www.youtube.com/watch?v=35aLmO1Ixbs,Sherlock Holmes,"In a dynamic new portrayal of Arthur Conan Doyle's most famous characters, ""Sherlock Holmes"" sends Holmes (Robert Downey Jr.) and his stalwart partner, Dr. Watson (Jude Law) on their latest challenge. The only woman ever to have bested Holmes, Irene Adler (Rachel McAdams) again sparks her tempestuous relationship with the detective, while a mysterious new nemesis - Blackwood (Mark Strong) - constructs a deadly plot that could destroy the country. Revealing fighting skills as lethal as his legendary intellect, Holmes will battle as never before to bring down Blackwood and unravel his plan. © 2009 Warner Bros. Ent. All Rights Reserved. CBFC Rating A.Cert No. CFL/3/126/2009-Mum.",YouTube Movies,,30,,2013-11-20T04:10:15Z,PT2H8M21S,0,99,true,,
https://www.youtube.com/watch?v=AOdDDtVjGpU,Madras Cafe,"An Indian Intelligence agent (John Abraham) journeys into a war torn coastal island, to break a resolute rebel group. He deftly maneuvers his resources to make significant breakthroughs, amidst a scenario where the enemy has no face and the only counsel is 'Don't get caught.' At various junctions, he meets a charismatic and passionate journalist (Nargis Fakhri) who is following her will to reflect the truth behind the civil war. The story unfolds as their quest for the truth reveals a deeper conspiracy, by a faceless enemy, united to seize a common nemesis - India.",YouTube Movies,,30,,2014-07-07T07:22:05Z,PT2H6M37S,0,0,true,,
https://www.youtube.com/watch?v=RXoKhzmrmLQ,Fast & Furious 8,"Vin Diesel, Dwayne Johnson and Jason Statham return for the eighth installment of Universal’s globally popular ""Fast & Furious"" saga. Following the record-breaking success of ""Furious 7,"" the high-octane franchise is revving up for its biggest adventure yet. Oscar®-winners Charlize Theron and Helen Mirren join the cast alongside returning favorites Michelle Rodriguez, Tyrese Gibson, Kurt Russell and Chris Bridges. ""The Fate of the Furious"" is directed by F. Gary Gray (""Straight Outta Compton,"" ""The Italian Job"") from a script by Chris Morgan (""Furious 7,"" ""Wanted""). - ( Original Title - Fast & Furious 8 ) DFL/2/52/2017-MUM",YouTube Movies,,30,,2017-08-24T18:19:18Z,PT2H15M44S,0,0,true,,
https://www.youtube.com/watch?v=NIOc8Ygk-oI,Chloe,"A doctor hires an escort to seduce her husband, whom she suspects of cheating. Unforeseen events put the marriage in danger.(CBFC/VFL/2/216/2012-MUM)",YouTube Movies,,30,,2017-04-07T12:01:10Z,PT1H30M40S,0,0,true,,
https://www.youtube.com/watch?v=93YVRWQcQh8,Captain America: The First Avenger,"After being deemed unfit for military service, Steve Rogers volunteers for a top secret research project that turns him into Captain America, a superhero dedicated to defending America's ideals. CBFC Rating U. Certificate Number: VFL/1/76/2011-Mum.",YouTube Movies,,30,,2014-08-19T19:13:27Z,PT2H4M9S,0,0,true,,
https://www.youtube.com/watch?v=u9BR7pTigSU,The Amazing Spider-Man,"Peter Parker is going back to high school in The Amazing Spider-Man (3D) as a teenager dealing with both contemporary human problems and amazing super-human crises. 2012 Columbia Pictures Industries, Inc. All Rights Reserved. | Marvel, and the names and distinctive likenesses of Spider-Man and all other Marvel characters: ™ and  2012 Marvel Entertainment, LLC & its subsidiaries. All Rights Reserved. CBFC Rating UA . Certificate Number DFL/2/31/2012-Mum",YouTube Movies,,30,,2013-02-02T08:23:23Z,PT2H16M17S,0,678,true,,
https://www.youtube.com/watch?v=f94hn5kF-Ok,Underworld Evolution,"Kate Beckinsale is back as vampire heroine Selene in the highly anticipated sequel to Underworld. Underworld Evolution continues the saga of war between the aristocratic Death Dealers and the barbaric Lycans (werewolves). The film traces the beginnings of the ancient feud between the two tribes as Selene (Kate Beckinsale), the vampire heroine, and her love Michael (Scott Speedman), the lycan hybrid, try to unlock the secrets of their bloodlines. The tale of action, intrigue and forbidden love takes them into the battle to end all wars as the immortals must finally face their retribution. CBFC U/A VFL/2/173/2008-CHEN",YouTube Movies,,30,,2016-12-21T00:01:46Z,PT1H41M28S,0,0,true,,
https://www.youtube.com/watch?v=ePRNBmz-jP4,Azhar,"Azhar is based on few highly talked about incidents in former Indian cricket captain Azharuddin’s life. From setting  unbeatable world records to getting embroiled in the first ever match fixing scandal the country witnessed, film captures Azhar’s  insurm",YouTube Movies,,30,,2017-11-09T19:04:07Z,PT2H9M13S,0,0,true,,
https://www.youtube.com/watch?v=r0B4ZVF5J-M,Despicable Me 3,"Everyone’s favorite reformed super-villain Gru (Steve Carell) returns for more adventures with Lucy (Kristin Wiig), their daughters, and the lovably zany minions. Chris Meledandri and the celebrated filmmakers at Illumination Entertainment once again bring the remarkable characters to life. - ( Original Title - Despicable Me 3 ) DFL/2/17/2017-MUM",YouTube Movies,,30,,2017-10-04T18:30:00Z,PT1H29M41S,0,0,true,,
https://www.youtube.com/watch?v=7v07PLlIPgo,Swades,A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.(CBFC/CIL/1/113/2004-MUM),YouTube Movies,,30,,2017-07-14T11:03:20Z,PT3H14M45S,0,0,true,,
https://www.youtube.com/watch?v=ULT18fbq840,Fast And Furious 7 (Hindi dubbed),"Vin Diesel, Paul Walker and Dwayne Johnson lead the returning cast across the globe in their most gravity-defying and emotional adventure yet. Targeted by a cold-blooded black-ops assassin with a score to settle (Jason Statham), their only hope is to get behind the wheel again and secure an ingenious prototype tracking device. Facing their greatest threat yet in places as far away as Abu Dhabi and as familiar as the Los Angeles streets they call home, the crew must come together once again as a team, and as a family, to protect their own. - ( Original Title - Furious 7 ) DFL/3/34/2015-MUM",YouTube Movies,,30,,2017-08-10T16:24:12Z,PT2H16M58S,0,0,true,,
https://www.youtube.com/watch?v=fTc5JEDGpS0,Annabelle,"Based on the terrifying doll from The Conjuring. John Form has found the perfect gift for his expectant wife, Mia—a beautiful, rare vintage doll in a pure white wedding dress. But Mia’s delight with Annabelle doesn’t last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now...Annabelle. DFL/3/68/2014-MUM",YouTube Movies,,30,,2015-01-18T18:30:05Z,PT1H38M45S,0,1255,true,,
https://www.youtube.com/watch?v=tXyUd_YMssg,Haani,"Haani is a romantic saga spanning two different generations of a family. It tells the story of love, friendship and honor immortalized by commitment. The film simultaneously narrates 2 plots. Ranjit (Harbhajan) and Jagga (Sarabjit) are best friends in 1964 where Ranjit falls for Sukhaan (Mahreen) and loves her to death. Other plot involves Harman (Anuj) and Preet's (Sonia) love story in 2013 and Tony (Rupan Bal) who has similar role to Jagga in the movie. Somehow fate connects these love stories together. (CBFC UA DIL/2/176/2013-MUM)",YouTube Movies,,30,,2015-10-28T14:31:01Z,PT2H16M37S,0,0,true,,
https://www.youtube.com/watch?v=YSN4jE2gk7c,Cinderella (2015),"The story of Cinderella follows the fortunes of young Ella (Lily James) whose merchant father remarries following the death of her mother. Eager to support her loving father, Ella welcomes her new stepmother (Cate Blanchett) and her daughters Anastasia (Holliday Grainger) and Drisella (Sophie McShera) into the family home. But, when Ella's father unexpectedly passes away, she finds herself at the mercy of a jealous and cruel new family. Finally relegated to nothing more than a servant girl covered in ashes, and spitefully renamed Cinderella, Ella could easily begin to lose hope. Yet, despite the cruelty inflicted upon her, Ella is determined to honor her mother's dying words and to ""have courage and be kind."" She will not give in to despair nor despise those who mistreat her. And then there is the dashing stranger she meets in the woods. Unaware that he is really a prince, not merely an apprentice at the Palace, Ella finally feels she has met a kindred soul. It appears her fortunes may be about to change when the Palace sends out an open invitation for all maidens to attend a ball, raising Ella's hopes of once again encountering the charming Kit (Richard Madden). Alas, her stepmother forbids her to attend and callously rips apart her dress. But, as in all good fairy tales, help is at hand, and a kindly beggar woman (Helena Bonham Carter) steps forward and – armed with a pumpkin and a few mice – changes Cinderella's life forever. A live-action feature inspired by the classic fairy tale, ""Cinderella"" brings to life the timeless images from Disney's 1950 animated masterpiece as fully realized characters in a visually dazzling spectacle for a whole new generation. DFL/1/4/2015-MUM",YouTube Movies,,30,,2015-07-14T18:30:01Z,PT1H45M22S,0,0,true,,
https://www.youtube.com/watch?v=vdkx5sUmZcw,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Marvel's ""Captain America: The Winter Soldier"" finds Steve Rogers, aka Captain America, living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier. CERT. NO.: DFL/2/28/2014-MUM",YouTube Movies,,30,,2014-08-06T18:30:04Z,PT2H15M52S,0,0,true,,
https://www.youtube.com/watch?v=tPvCMQW38VU,Forgetting Sarah Marshall Theatrical,It's the hysterically funny look at how far one man will go to forget a girl  -- and all the fun he finds along the way! CBFC Rating U/A. Certificate Number VFL/2/211/2009-MUM.,YouTube Movies,,30,,2013-06-19T00:38:44Z,PT1H51M2S,0,0,true,,
https://www.youtube.com/watch?v=dZdW7sQT3Pg,Oh My God (OMG),"Kanji Lalji Mehta (Paresh Rawal), a middle-class atheist-Hindu owns a shop of Hindu idols and antiques in Chor Bazaar, Mumbai. One day, a low-frequency earthquake hits the city, and Kanji's is the only shop destroyed.",YouTube Movies,,30,,2014-07-17T01:04:39Z,PT2H3M22S,0,0,true,,
https://www.youtube.com/watch?v=N2u4u4KWOOU,Alien: Covenant,"Ridley Scott returns to the universe he created, with ALIEN: COVENANT, a new chapter in his groundbreaking ALIEN franchise. The crew of the colony ship Covenant, bound for a remote planet on the far side of the galaxy, discovers what they think is an uncharted paradise but is actually a dark, dangerous world. When they uncover a threat beyond their imagination they must attempt a harrowing escape.",YouTube Movies,,30,,2017-09-22T01:12:33Z,PT2H2M15S,0,0,true,,
https://www.youtube.com/watch?v=-VVgWUWM2z4,Honeymoon Travels Pvt.Ltd.,"Honeymoon Travels Pvt. Ltd is about newly married couples on a package honeymoon to Goa. Exciting and cheerful, this vacation is a subsidized option for a lot of dreamers on the brink of their new life. Six couples, a guide, a driver and a handyman ride in a bus from Mumbai To Goa with a mysterious man on a bike following them. The narrative humorously unfolds different stories that explore the nature of love and human relationships. Honeymoon Travels Pvt. Ltd, is a quirky comedy about love, men, women and superheroes...(CFBC U/A CIL/2/6/07)",YouTube Movies,,30,,2016-04-12T21:34:59Z,PT1H58M47S,0,0,true,,
https://www.youtube.com/watch?v=yGDBxWQWt_Y,Spider-Man 3,"Peter Parker (Tobey Maguire) finally has the girl of his dreams, Mary Jane Watson (Kirsten Dunst), and New York City is in the throes of Spider-mania! But when a strange alien symbiote turns Spider-Man's suit black, his darkest demons come to light changing Spider-Man inside as well as out. Spider-Man is in for the fight of his life against a lethal mix of villains - the deadly Sandman (Thomas Haden Church), Venom (Topher Grace), and the New Goblin (James Franco) - as well as the enemy within himself. CBFC U/A CFL/2/35/2007-MUM",YouTube Movies,,30,,2013-02-04T12:12:59Z,PT2H19M36S,0,1175,true,,
https://www.youtube.com/watch?v=IbwjDTOvwG8,Dilwale Dulhania Le Jayenge,"When Raj (Shahrukh Khan) & Simran (Kajol) first met on an inter-rail holiday in Europe, it wasn't exactly Love at first sight, but when Simran is taken back to India for an arranged marriage, Love makes its presence felt. Encouraged by his father Dharamvir (Anupam Kher), Raj decides to fly down from London to not just win his Bride but her whole family and the blessings of her father Baldev Singh (Amrish Puri). All this while the celebrations for her wedding are in full swing. The longest running film in Indian Cinema released on 20th October 1995 and is still showing in Mumbai (India). It won every major award in the year of release and Shahrukh Khan shot to superstardom with this film and it defined the term ""Bollywood"".",YouTube Movies,,30,,2011-04-07T02:31:25Z,PT3H10M16S,0,12804,true,,
https://www.youtube.com/watch?v=4onk40bwKbo,Dharam Sankat Mein,Mr. Dharam at the age of 55 figures out that he was adopted by a Hindu family after his Muslim father left him. He then tries to meet his father who is in critical condition but the Imam tells him to become a Muslim for that. What follows next are a bunch of comical events. (CBFC UA DIL/2/53/2015-MUM),YouTube Movies,,30,,2015-10-10T20:01:45Z,PT2H1M29S,0,0,true,,
https://www.youtube.com/watch?v=OKmKh1wddEk,Manjhi: The Mountain Man,"After his wife passes away trying to cross a mountain, Manjhi, out of sheer rage, sets out on a quest to carve a road through the treacherous mountain. CBFC U (DIL/1/93/2013-MUM)",YouTube Movies,,30,,2017-10-14T18:30:01Z,PT1H57M53S,0,868,true,,
https://www.youtube.com/watch?v=RYgi7TZpkjg,Baahubali: The Beginning (Tamil),"Raised in a remote tribal village, Shivudu grows up a carefree young man who relentlessly pursues his heart's desire. This leads him on an adventure to a completely unfamiliar territory. On this journey, he not only finds love, but uncovers a truth that steers his destiny in a different direction.(CBFC UA DIL/2/60/2015-CHE)",YouTube Movies,,30,,2016-01-23T23:29:56Z,PT2H39M25S,0,0,true,,
https://www.youtube.com/watch?v=4ftJ-jLp3Yo,The Conjuring 2,"The supernatural thriller brings to the screen another real case from the files of renowned demonologists Ed and Lorraine Warren. Reprising their roles, Oscar nominee Vera Farmiga and Patrick Wilson star as Lorraine and Ed Warren, who, in one of their most terrifying paranormal investigations, travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.",YouTube Movies,,30,,2016-09-18T18:30:01Z,PT2H13M50S,0,1235,true,,
https://www.youtube.com/watch?v=n0fRSnKZqGc,Spider-Man 2,"Peter Parker (Tobey Maguire) gives up his crime-fighting identity of Spider-Man in a desperate attempt to return to ordinary life and keep the love of MJ (Kirsten Dunst).  But a ruthless, terrifying new villain, the multi-tentacled Doc Ock, forces Peter to swing back into action to save everything he holds dear. CBFC U, CFL/1/36/2004-Mum.",YouTube Movies,,30,,2013-02-02T02:14:44Z,PT2H7M53S,0,434,true,,
https://www.youtube.com/watch?v=4EkVrodb_GE,Buddha in a Traffic Jam,"Vikram (Arunoday Singh) is a happy-go-lucky management student from a top Business School of India. He becomes an overnight sensation after a successful internet campaign against the radical fundamentalism of moral policing in India. This prompts his university teacher - Professor Ranjan Batki (Anupam Kher), to throw him a challenge for yet another internet campaign...A campaign that would help raise money via a non-profit Pottery Club for poor people living in Maoists areas of India. Little did Vikram know that he was about to become a part of a plot that would risk his life and the nation. He gets entangled between two corrupt facets of India - Socialism and Capitalism, both of which are deeply rooted in India. It's a story inspired by true life incidents of Underbelly India! CBFC A (DIL/3/127/2014-MUM)",YouTube Movies,,30,,2016-08-09T14:00:11Z,PT1H52M53S,0,103,true,,
https://www.youtube.com/watch?v=_k8whpgmsss,Men In Black II,"Tommy Lee Jones and Will Smith are back in black as the scum-fighting super-agents Kay and Jay - regulators of all things alien on planet earth. Their latest mission: to save the world from a total intergalactic disaster! When a renegade Kylothian monster disguised as a lingerie model threatens the survival of the human race, the boys of the MIB get the call to step up and get busy. With their headquarters under siege and time running out, Agents Kay and Jay enlist the help of Frank the Pug and a posse of hard-living worms to help them kick some seriously sexy alien butt! CBFC U/A CFL/2/29/2002-MUM",YouTube Movies,,30,,2016-07-29T19:51:42Z,PT1H27M42S,0,0,true,,
https://www.youtube.com/watch?v=i_vMTBFQ87M,How To Be Single,"There’s a right way to be single, a wrong way to be single, and then…there’s Alice. And Robin. Lucy. Meg. Tom. David. New York City is full of lonely hearts seeking the right match, be it a love connection, a hook-up, or something in the middle. And somewhere between the teasing texts and one-night stands, what these unmarrieds all have in common is the need to learn how to be single in a world filled with ever-evolving definitions of love. Sleeping around in the city that never sleeps was never so much fun. DFL/3/13/2016-MUM",YouTube Movies,,30,,2016-05-22T18:30:01Z,PT1H49M46S,0,15,true,,
https://www.youtube.com/watch?v=HA_tss03GOs,Baahubali: The Beginning,"Raised in a remote tribal village, Shivudu grows up a carefree young man who relentlessly pursues his heart's desire. This leads him on an adventure to a completely unfamiliar territory. On this journey, he not only finds love, but uncovers a truth that steers his destiny in a different direction. (CBFC UA DIL/2/68/2015-HYD)",YouTube Movies,,30,,2016-02-03T02:32:17Z,PT2H39M27S,0,0,true,,
https://www.youtube.com/watch?v=GQGJkBeFTT0,The Time Traveler's Wife,"""The Time Traveler's Wife"" is based on the best-selling book about a love that transcends time. Clare (Rachel McAdams) has been in love with Henry (Eric Bana) her entire life. She believes they are destined to be together, even though she never knows when they will be separated: Henry is a time traveler--cursed with a rare genetic anomaly that causes him to live his life on a shifting timeline, skipping back and forth through the years with no control. Despite the fact that Henry's travels force them apart with no warning, and never knowing when they will be reunited, Clare desperately tries to build a life with her one true love. © 2009 Warner Bros. Ent. All Rights Reserved.
CBFC Rating A.Cert No. CFL/3/62/2009-Mum.",YouTube Movies,,30,,2013-11-19T01:55:12Z,PT1H47M17S,0,29,true,,
https://www.youtube.com/watch?v=LSQUWPC_97A,Chandni,"In one cruel stroke of fate, Chandni (Sridevi) faces life alone, her heart and her dreams shattered as Rohit (Rishi Kapoor) disappears from her life. When she meets Lalit (Vinod Khanna) who is fighting the demons of tragic memories, they both find solace in this new friendship.

Lalit's affection gives a new direction to Chandni's life, but Lalit is falling for her and Chandni resigns to destiny, till one day, Rohit knocks on her door.

CHANDNI is a classic Yash Chopra love story, softly lyrical, throbbingly beautiful and filled with exquisite locales, lilting melodies and the sound of three hearts hopelessly in love...",YouTube Movies,,30,,2011-05-09T23:56:36Z,PT2H59M46S,0,3274,true,,
https://www.youtube.com/watch?v=2izSzktgYpo,Detective Byomkesh Bakshy,"CALCUTTA 1943
A WAR... A MYSTERY... and A DETECTIVE...

Detective Byomkesh Bakshy is based on the early exploits of India’s first true-blue detective, created by Bengali bestseller writer Saradindu Bandyopadhyay. Directed by Dibakar Banerjee, the film is set in the Second World War torn Calcutta during the 1940s and follows the first adventure of Byomkesh Bakshy (Sushant Singh Rajput), fresh out of college, as he pits himself against an evil genius who is out to destroy the world. Using his wits against the most villainous arch criminal the world has seen, in a world of murder, international political intrigue and seduction.",YouTube Movies,,30,,2015-05-22T13:14:34Z,PT2H18M16S,0,26,true,,
https://www.youtube.com/watch?v=KC-0PouS88Y,Now You See Me 2,"The Four Horsemen [Jesse Eisenberg, Woody Harrelson, Dave Franco, Lizzy Caplan] return for a second mind-bending adventure, elevating the limits of stage illusion to new heights and taking them around the globe. One year after outwitting the FBI and winning the public's adulation with their Robin Hood-style magic spectacles, the illusionists resurface for a comeback performance in hopes of exposing the unethical practices of a tech magnate. The man behind their vanishing act is none other than Walter Mabry [Daniel Radcliffe], a tech prodigy who threatens the Horsemen into pulling off their most impossible heist yet. Their only hope is to perform one last unprecedented stunt to clear their names and reveal the mastermind behind it all.",YouTube Movies,,30,,2016-09-01T02:37:43Z,PT2H9M10S,0,0,true,,
https://www.youtube.com/watch?v=3rs12sjX1as,Raees,"RAEES is the fictitious story of a man named Raees (Shah Rukh Khan), set in early 1980’s to 1990’s Gujarat, India. The film explores how Raees' relationships and meteoric rise helped him build an entire empire from scratch, to make him the single most powerful man in the state. Less of a gangster but more of an impresario, Raees gains popularity, a cult following and most importantly the public's trust by demonstrating entrepreneurial flair, unfettered determination to achieving his goals and ironically a heart of gold. His layered character traits encapsulates an inimitable blend of personas, making him revered, loved and feared. Always thinking ahead of the curve and using revolutionary ideas of management which were unheard of during his time, but are now doctrines for students, Raees eliminates every opposition that comes his way. However, his downfall will be crossing paths with the no-nonsense police officer Majmudar, whose sole reason for existence is the elimination of crime. What ensues next is a tumultuous battle between the two, which forms a key defining element of the film’s narrative.(CBFC/DIL/2/20/2017-MUM)",YouTube Movies,,30,,2017-04-01T11:56:52Z,PT2H21M24S,0,13,true,,
https://www.youtube.com/watch?v=JvtrqbB4ufc,Pacific Rim (2013),"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",YouTube Movies,,30,,2013-10-27T18:40:06Z,PT2H11M13S,0,238,true,,
https://www.youtube.com/watch?v=GzBMQihulz4,Paheli,A folk tale - supernatural love story about a ghost who falls in love with a newlywed woman.,YouTube Movies,,30,,2014-03-20T22:04:25Z,PT2H19M48S,0,706,true,,
https://www.youtube.com/watch?v=ymPgxj_ZJ0Q,The Legend Of Hercules,"The origin story of the mythical Greek hero. Betrayed by his stepfather, the King, and exiled and sold into slavery because of a forbidden love, Hercules must use his formidable powers to fight his way back to his rightful kingdom.(CBFC/DFL/2/4/2014-MUM)",YouTube Movies,,30,,2017-06-12T13:05:41Z,PT1H38M14S,0,0,true,,
https://www.youtube.com/watch?v=wHIHgl-2GcU,ट्रान्सफॉर्मर्स - आखिरी योद्धा,"निर्देशक माइकल बे और कार्यकारी निर्माता स्टीवन स्पीलबर्ग की नई पेशकश है अबतक की सबसे बड़ी, सबसे धमाकेदार ट्रान्सफॉर्मर्स फ़िल्म। इस दुनिया का सबसे बड़ा नायक हमारा परम शत्रु बन जाता है जब ऑप्टिमस प्राइम पृथ्वी को नष्ट करके साइबरट्रॉन को बचाने की मुहिम छेड़ता है। अब बंबलबी और केड यीगर (मार्क वॉह्लबर्ग) को मानव-जाति को विध्वंस से बचाने के लिए उनके पूर्व साथी के खिलाफ़ परम युद्ध में ऑटोबॉट्स का नेतृत्व करना होगा। DFL/3/20/2017-MUM",YouTube Movies,,30,,2017-09-09T01:36:54Z,PT2H34M27S,0,0,true,,
https://www.youtube.com/watch?v=0VpUuqzibUk,Hotel Transylvania,"The last thing Simon Van Helsing, the youngest in a line of monster hunters, wants to do is fall in love with Dracula's daughter, Mavis. Upon discovering that they are natural enemies, the doomed couple attempt to bring peace between the warring monsters and humans. CBFC Rating UA. Certificate Number DFL/2/70/2012-MUM",YouTube Movies,,30,,2013-02-02T15:01:20Z,PT1H31M30S,0,0,true,,
https://www.youtube.com/watch?v=ktgMLYQYpy8,Rango,"रैंगो के साथ टैंगो करने के लिए तैयार हो जाइये, आलोचकों और दर्शकों के बीच एक ऐसा विजेता ""जैसा पहले आपने कभी नहीं देखा होगा"" (पीटर ट्रैवर्स, रोलिंग स्टोन)। जॉनी डेप रैंगो के रूप में शानदार है, एक पगला सा पालतू गिरगिट जो जंगली और कर्कश शहर में डावांडोल हो जाता है एक हीरो बनने की आकांक्षा में। ताज़गी से भरा मौलिक आँख खोलने वाला एनीमेशन, रैंगो है ""ढेर सारी मस्ती और सचमुच में हास्यमय"" (बेट्सी शार्की, लॉस एंजेलेस टाइम्स)।",YouTube Movies,,30,,2014-09-24T11:50:31Z,PT1H47M17S,0,0,true,,
